SMILES,Clint,logP,Fup
CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O,0.7884779098489867,0.8026315789473684,0.02053388090349076
CC1=CC(=C(C=C1)O)C(C)(C)C,0.6428523942134526,0.6564327485380117,0.017659137577002056
CC1=CC(=CC(=C1)C(=O)N(C(C)(C)C)NC(=O)C2=C(C(=CC=C2)OC)C)C,0.6026691362976123,0.6959064327485379,0.052556468172484605
CC1=CC(=CC=C1)[N+](=O)[O-],0.6085797098402138,0.5131578947368421,0.06907597535934293
CC1=CC(=CC2=C(C(=CN=C12)C(=O)N)NC3=CC(=CC=C3)OC)S(=O)(=O)C4=CC=CC(=C4)C(=O)N(C)C,0.6362886544372099,0.6725146198830408,0.23921971252566737
CC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC3COC3)C,0.3519299969179931,0.3157894736842105,0.05219712525667352
CC1=CC(=NC(=N1)NC2=CC=CC=C2)C,0.7608291587925256,0.5701754385964912,0.00690965092402464
CC1=CC=C(C=C1)[N+](=O)[O-],0.6304299251519119,0.5014619883040936,0.2627310061601643
CC1=CC=C(C=C1)C(=O)C2=CC(=C(C(=C2)O)O)[N+](=O)[O-],0.650968084066454,0.5643274853801169,0.0033880903490759746
CC1=CC=C(C=C1)C(=O)C2=CC=CC=C2,0.9192775310997484,0.6388888888888888,0.009034907597535937
CC1=CC=C(C=C1)C2=C(N=C(N2S(=O)(=O)N(C)C)C#N)Cl,0.5272888260098995,0.27923976608187134,0.042094455852156064
CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C,0.35930808425229155,0.6593567251461988,0.07186858316221767
CC1=CC=C(C=C1)N(C)C,0.6388687783664058,0.5657894736842105,0.04618069815195073
CC1=CC=C(C=C1)O,0.7446529957310225,0.4385964912280701,0.3243326488706366
CC1=CC=CC=C1O,0.6862391884251257,0.4400584795321637,0.37987679671457913
CC1=CC2=C(C=C1)N=CC=C2,0.9397011051630025,0.5307017543859649,0.09342915811088298
CC1=CC2=C(NC3=CC=CC=C3N=C2S1)N4CCN(CC4)C,0.29066985188378,0.5935672514619883,0.06160164271047229
CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-],0.31637944059497014,0.18274853801169588,0.9281314168377826
CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,0.2609573779047854,0.4342105263157895,0.010266940451745381
CC1=NC(=C(C(=N1)Cl)NC2=NCCN2)OC,0.3469274651331612,0.28654970760233917,0.9445585215605751
CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2OCCCl,0.5861167678581006,0.3157894736842105,0.013398357289527723
CC1=NC=C(N1CCO)[N+](=O)[O-],0.3469274651331612,0.15204678362573099,0.9753593429158112
CC1=NC=CN1C2=CC=C(C=C2)SC3=CC=CC(=C3)C4(CCOCC4)C(=O)N.CS(=O)(=O)O,0.33663345859070565,0.6842105263157894,0.05595482546201233
CC1=NC2=NC(=NN2C=C1)S(=O)(=O)NC3=C(C=CC=C3F)F,0.48338347996015946,0.39035087719298245,0.007464065708418894
CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)N)C(C)C,0.24280808911080576,0.7616959064327485,0.012320328542094456
CC1=NN=C(C=C1)N2CC(C2)COC3=CC=C(C=C3)C4=NOC(=N4)C,0.6799321443637061,0.543859649122807,0.051334702258726904
CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4Cl,0.3207955052928546,0.5087719298245613,0.09240246406570844
CC12CC1(C(=O)N(C2=O)C3=CC(=CC(=C3)Cl)Cl)C,0.4308759696001087,0.6052631578947368,0.04096509240246407
Cc1c(O)ccc2c1CCN(CC(C)C)[C@@H]2c1ccc(/C=C/C(=O)O)cc1,0.5109885647629848,0.7982456140350876,0.014373716632443535
Cc1cc(COc2ccc(S(=O)(=O)N(C)C3(C(O)=NO)CN(C(=O)C(C)C)C3)cc2)c2ccccc2n1,0.492851702179469,0.5190058479532164,0.009240246406570842
CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N,0.4185729457173641,0.347953216374269,0.2207392197125257
Cc1ccc(C(SC[C@H](N)C(=O)O)(c2ccccc2)c2ccccc2)cc1C,0.4909204675033673,0.847953216374269,0.035934291581108835
Cc1cn2c(-c3cn[nH]c3)cnc2c(=Nc2cc(C(NC(C)(C)C)c3ccccn3)ns2)[nH]1,0.5530246300321657,0.8128654970760233,0.002053388090349077
Cc1nc(Nc2nc3cc(N4CCN(C)CC4)ncc3[nH]2)cc(C2CC2)c1F,0.5462782210220287,0.6184210526315789,0.042094455852156064
CCC(=C1C(=O)CC(CC1=O)C2CCOCC2)NOC/C=C/Cl,0.3627020443640458,0.6944444444444444,0.38336755646817255
CCC(=O)C,0.7843808260499118,0.19736842105263158,0.8874743326488707
CCC(=O)NC1=CC(=C(C=C1)Cl)Cl,0.5462782210220287,0.6038011695906432,0.06293634496919918
CCC(C)(C(=O)CCl)NC(=O)C1=CC(=C(C(=C1)Cl)C)Cl,0.3952258501161383,0.7046783625730993,0.00031827515400410615
CCC(C)(C)C1=CC(=C(C=C1O)C(C)(C)CC)O,0.5476502907803104,0.8728070175438596,0.006776180698151951
CCC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,0.727700837501694,0.706140350877193,0.008449691991786449
CCC(C)(CC)C1=NOC(=C1)NC(=O)C2=C(C=CC=C2OC)OC,0.6166132538530588,0.7309941520467835,0.06344969199178646
CCC(C)C1=CC=C(C=C1)O,0.6280420442641067,0.6052631578947368,0.052156057494866535
CCC(C)NC1=NC(=NC(=N1)NCC)OC,0.46182805971613555,0.6081871345029239,0.03706365503080083
CCC1(C(=O)NC(=O)NC1=O)C2=CCCCCC2,0.6947944276200543,0.45175438596491224,0.6262833675564683
CCC1=C(C(=CC=C1)CC)N,0.6019879846397602,0.5555555555555556,0.08174537987679673
CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl,0.8183775703168681,0.6695906432748537,0.1264887063655031
CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,0.33551597711449593,0.5482456140350876,0.11057494866529775
CCC1=C(C(=O)C=CO1)O,0.8589019907628399,0.24707602339181284,0.6119096509240247
CCC1=C(C=C2CC(CC2=C1)NC[C@@H](C3=C4C=CC(=O)NC4=C(C=C3)O)O)CC,0.4230754909700413,0.6871345029239766,0.04106776180698153
CCC1=CC(=C(C=C1)O)C(C)(C)C,0.8958840831362268,0.7119883040935672,0.03634496919917865
CCC1=CC(=C(N=C1)C2=NC(C(=O)N2)(C)C(C)C)C(=O)O,0.31272209195208855,0.3669590643274854,0.2869609856262834
CCC1=CC=C(C=C1)C(=O)NN(C(=O)C2=CC(=CC(=C2)C)C)C(C)(C)C,0.6538207485239923,0.7763157894736842,0.024414784394250516
CCC1=CC=CC2=C1OC(=C2)C(CNC(C)(C)C)O,0.5987374749607655,0.6666666666666666,0.1704312114989733
CCC1=NN(C2=C1CCN3C2=NN=C3C4=CC=CS4)C5CCCC5,0.4489955029053678,0.969298245614035,0.06981519507186859
CCc1cc(C(SC[C@H](N)C(=O)O)(c2ccccc2)c2ccccc2)ccc1C,0.667372330547242,0.8845029239766081,0.006160164271047227
CCCC(C)C1(C(=O)NC(=O)NC1=O)CC,0.1677694671299341,0.4619883040935673,0.3901437371663245
CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.1052336634660653,0.8435672514619882,0.9386036960985628
CCCC1=CC(=C(C=C1)O)OC,0.6686668494998163,0.5423976608187134,0.06232032854209446
CCCC1=CC(=O)NC(=S)N1,0.23708949191955872,0.097953216374269,0.4759753593429159
CCCC1=CC=C(C=C1)N,0.613011218295887,0.5058479532163742,0.1293634496919918
CCCC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl,0.6102558412450589,0.6988304093567251,0.041889117043121156
CCCCC(CN1C=NC=N1)(C#N)C2=CC=C(C=C2)Cl,0.6045995652140402,0.5847953216374269,0.07627310061601644
CCCCC(CN1C=NC=N1)(C2=C(C=C(C=C2)Cl)Cl)O,0.6028632233177242,0.7251461988304093,0.031827515400410684
CCCCC[C@@H](CC(=O)CCC1=CC(=C(C=C1)O)OC)O,0.9534812644521242,0.6564327485380117,0.13449691991786447
CCCCC1(C(=O)NC(=O)NC1=O)CC,0.28379218680844176,0.4078947368421052,0.6057494866529775
CCCCC1=CC=C(C=C1)N,0.6798720199317065,0.6008771929824561,0.05123203285420946
CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,0.5755553104293252,0.7236842105263157,0.09240246406570844
CCCCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)C(=O)C,1.0,0.9327485380116959,0.007700205338809036
CCCCCC1=CC=C(C=C1)N,0.6210054288046107,0.6505847953216374,0.013757700205338811
CCCCCCCCN1C(=O)C=CS1,0.5647449234519376,0.5131578947368421,0.01870636550308008
CCCCCCOC1=CC=C(C=C1)N,0.8555011132494511,0.685672514619883,0.015605749486652979
CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C,0.23718335637892413,0.4970760233918128,0.030800821355236145
CCCCOC(=O)C1=CC=C(C=C1)O,0.7431982734497035,0.6754385964912281,0.03241273100616017
CCCCOC(=O)C1=CC=CC=C1C(=O)O,0.16962115474910977,0.5014619883040936,0.20297741273100617
CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,0.7556906364199679,0.8289473684210527,0.018480492813141687
CCCCOC1=CC=C(C=C1)N,0.6914714183953329,0.3684210526315789,0.15913757700205342
CCCN(CCC)C(=O)SCCC,0.6718583621170292,0.7163742690058479,0.009301848049281315
CCCN(CCOC1=C(C=C(C=C1Cl)Cl)Cl)C(=O)N2C=CN=C2,0.6045995652140402,0.7543859649122806,0.012700205338809037
CCCOC(=O)C1=CC(=C(C(=C1)O)O)O,0.7806922904965485,0.41812865497076024,0.0162217659137577
CCCOC(=O)C1=CC=C(C=C1)O,0.7378329754998323,0.5994152046783625,0.06816221765913759
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,0.46367924589322795,0.7543859649122806,0.0
CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C,0.33929416836614457,0.33479532163742687,0.4004106776180699
CCN(CC)C(=O)C1=CC=CC(=C1)C,0.3809216006310068,0.4736842105263158,0.3551334702258727
CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,0.42343031721029534,0.4985380116959064,0.2936344969199179
CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,0.3250937552535256,0.5380116959064327,0.6057494866529775
CCn1c([C@@H](C)NS(=O)(=O)c2ccc(C#N)nc2)nc2cnc(C(F)(F)F)cc21,0.22510600746170853,0.5614035087719298,0.23613963039014374
CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O,0.21466048621120487,0.38742690058479534,0.7587268993839836
CCN1CCN(CC1)C2=CC=C(C=C2)NC3=CC(=NC=N3)N(C)C(=O)NC4=C(C(=CC(=C4Cl)OC)OC)Cl,0.6939149714371992,0.8260233918128654,0.022587268993839837
CCNC1=CC=CC(=C1)C,0.5695863073007307,0.5087719298245613,0.1349075975359343
CCNC1=CC=CC=C1,0.649522585581184,0.4707602339181286,0.20944558521560575
CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C#N,0.3542608054898987,0.47953216374269003,0.3136550308008214
CCNC1=NC(=NC(=N1)Cl)NC(C)C,0.454178596112386,0.5365497076023391,0.11673511293634499
CCNC1=NC(=NC(=N1)Cl)NCC,0.4570089570784138,0.4736842105263158,0.2818275154004107
CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C,0.5565535449674256,0.5760233918128654,0.010266940451745381
CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C,0.45471461015953457,0.30116959064327486,0.5852156057494867
CCOC(=O)C1=CC=C(C=C1)N,0.9372853166347747,0.42690058479532167,0.3367556468172485
CCOC(=O)C1=CC=C(C=C1)O,0.8032837954343652,0.5146198830409356,0.0982546201232033
CCOC(=O)C1=CC=CC=C1C(=O)OCC,0.7556906364199679,0.5116959064327485,0.18480492813141686
CCOC(=O)C1CC(=O)C(=C(C2CC2)O)C(=O)C1,0.38180361331460066,0.38888888888888884,0.13039014373716634
CCOC(=O)CC(C(=O)OCC)SP(=O)(OC)OC,0.7994933902131717,0.4064327485380117,0.5420944558521562
CCOC(=O)COC1=C(C=C(C(=C1)C2=NN(C(=C2Cl)OC(F)F)C)F)Cl,0.8391290877459343,0.665204678362573,0.4363449691991787
CCOC1=CC=C(C=C1)NC(=O)C,0.5168169118444182,0.38596491228070173,0.6057494866529775
CCOC1=CC=CC=C1C(=O)N,0.23491537780529792,0.3216374269005847,0.5030800821355237
CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C,0.5922401771526197,0.6096491228070174,0.0007084188911704314
CCOC1=NC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC)NC,0.2123781720823571,0.38742690058479534,0.005811088295687885
CCOC1C(C2=C(O1)C=CC(=C2)OS(=O)(=O)C)(C)C,0.6160780553937092,0.5497076023391813,0.12453798767967146
CCOP(=O)(OCC)OC1=NC(=NC(=C1)C)C(C)C,0.7229847052550362,0.45760233918128645,0.32535934291581114
CCOP(=S)(C1=CC=CC=C1)OC2=CC=C(C=C2)[N+](=O)[O-],0.49589432280577134,0.8538011695906432,0.00016427104722792699
CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],0.46459692373485556,0.7149122807017543,0.030800821355236145
CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C,0.702813938094295,0.7119883040935672,0.029568788501026698
CCOP(=S)(OCC)OC1=NN(C(=N1)Cl)C(C)C,0.6321372521055056,0.7134502923976608,0.05686858316221767
CCOP(=S)(OCC)OC1=NN(C=N1)C2=CC=CC=C2,0.7012416508396081,0.6432748538011696,0.04004106776180699
CCS(=O)(=O)C1=CC2=C(C=C1)OC(=N2)C3=CC4=CC=CC=C4C=C3,0.3320121137157087,0.6812865497076023,0.0
CN([C@H]1CC[C@@]2(CCCO2)C[C@@H]1N3CCCC3)C(=O)CC4=C5C=COC5=CC=C4,0.363174979074602,0.6330409356725146,0.25975359342915816
CN(C(=O)NC1=CC(=C(C=C1)Cl)Cl)OC,0.7155929465770242,0.6228070175438596,0.09763860369609857
CN(C)C(=O)[C@@H]1C[C@H](CN1[C@]2(C3=C(C=CC(=C3)Cl)N(C2=O)S(=O)(=O)C4=C(C=C(C=C4)OC)OC)C5=CC=CC=C5OC)O,0.7260839047514128,0.5628654970760234,0.052156057494866535
CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,0.5774968291098707,0.8991228070175438,0.04106776180698153
CN(C)C(=O)C1(CCN(CC1)CCC2(CN(CCO2)C(=O)C3=CC=CC=C3)C4=CC(=C(C=C4)Cl)Cl)N5CCCCC5,0.5752102476405258,0.752923976608187,0.0027720739219712527
CN(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl,0.5575844767903044,0.5467836257309941,0.15554414784394252
CN(C)C(=O)NC1=CC=C(C=C1)Cl,0.3509603649314938,0.4385964912280701,0.4569815195071869
CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,0.5282163222859971,0.5087719298245613,0.2555441478439426
CN(C)C(=O)NC1=CC=CC=C1,0.3416174594049768,0.2982456140350877,0.5687885010266941
CN(C)C1=CC=C(C=C1)C(=N)C2=CC=C(C=C2)N(C)C.Cl,0.5050482676262469,0.6374269005847952,0.09958932238193019
CN(CCC1=CC=C(C=C1)NS(=O)(=O)C)CCOC2=CC=C(C=C2)NS(=O)(=O)C,0.28379218680844176,0.5190058479532164,0.47227926078028754
CN(CCCC(=O)C1=CN=CC=C1)N=O,0.40715862068334924,0.3128654970760234,0.9801848049281315
CN=C(NCC1=CN=C(S1)Cl)N[N+](=O)[O-],0.5382261368091493,0.2573099415204678,0.5091375770020535
CN=C(O)c1nnc2ccc(-c3ccc(OCCCN(C)C)nc3)cc2c1N[C@@H](C)C1CCOCC1,0.39217100664086796,0.6827485380116958,0.030800821355236145
CN=C1CN(C(=C2C=C(C=CC2=N1)Cl)C3=CC=CC=C3)O,0.3844586692628892,0.5862573099415205,0.03901437371663245
CN1C(=NC(=N1)CO)NCCCOC2=CC=CC(=C2)CN3CCCCC3,0.5420904819635947,0.39327485380116955,0.9753593429158112
CN1C(=NC(=O)N(C1=O)C2CCCCC2)N(C)C,0.4578460744655078,0.42543859649122806,0.6190965092402465
CN1C(=O)CC(=O)N(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,0.683440352095557,0.4649122807017544,0.2053388090349076
CN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3F,0.21357770102375853,0.45614035087719296,0.24640657084188913
CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,0.30241759648064803,0.5804093567251462,0.0030800821355236128
CN1C=C(C(=O)C(=C1)C2=CC(=CC=C2)C(F)(F)F)C3=CC=CC=C3,0.43842385710608595,0.6008771929824561,0.13121149897330597
CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,0.311838920114075,0.4751461988304093,0.007186858316221767
CN1CCN(CC1)C2=C3C=CC=CC3=NC4=C(N2)C=C(C=C4)Cl,0.5033845371017484,0.6271929824561403,0.04106776180698153
CN1CCN(CC1)C2=CC=CC=C2/C=C\3/C(=O)N(CCS3)C4=CC(=C(C=C4)Cl)Cl,0.6443587053501353,0.8406432748538012,0.023511293634496923
CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4,0.4563842707694682,0.3786549707602339,0.1437371663244353
CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42,0.44493760237603497,0.7748538011695906,0.04106776180698153
CN1CN(C(=S)SC1)C,0.5610159622038429,0.24707602339181284,0.9049281314168379
CN1COCN(C1=N[N+](=O)[O-])CC2=CN=C(S2)Cl,0.15081021380867343,0.13742690058479531,0.8404517453798769
CNC(=O)OC1=CC=CC(=C1)N=CN(C)C.Cl,0.5765860868515746,0.3669590643274854,0.8986652977412732
CNC(=O)OC1=CC=CC2=CC=CC=C21,0.6850206754771759,0.5,0.70041067761807
CNC[C@@H](CC12CCC(C3=CC=CC=C31)C4=CC=CC=C24)O,0.34867493636850416,0.6871345029239766,0.18480492813141686
CNS(=O)(=O)c1cc(-c2sc(N=C(C)O)nc2C)cc2c1C(=O)N([C@@H](C)C1CC1)C2,0.13185357305622722,0.5555555555555556,0.08213552361396305
CO/C=C(\C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)/C(=O)OC,0.712381407145843,0.5204678362573099,0.03863449691991787
CO/N=C(\C1=CC=CC=C1OC2=C(C(=NC=N2)OC3=CC=CC=C3Cl)F)/C4=NOCCO4,0.6041191219798171,0.7412280701754385,0.026899383983572903
COC(=O)C1=C(C(=C(C(=C1Cl)Cl)C(=O)OC)Cl)Cl,0.7404141055565444,0.7807017543859649,0.006837782340862424
COC(=O)C1=CC=C(C=C1)O,0.9043142306973392,0.4415204678362573,0.06217659137577003
COC[C@H](C)CN1[C@H](C)Cc2cc(O)ccc2[C@H]1c1ccc(/C=C/C(=O)O)cc1,0.4724111879285756,0.7558479532163742,0.1540041067761807
COC[C@H](C)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2ccc(O)cc2C[C@H]1C,0.7648180530400088,0.796783625730994,0.028747433264887066
COC[C@H](C)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2ccc(O)cc2CC1(C)C,0.8721950875001954,0.8538011695906432,0.0
COC1=C(C=C(C=C1)[N+](=O)[O-])N,0.5560355948135304,0.3698830409356725,0.334599589322382
COC1=C(C=C(C=C1)C(=CC(=O)N2CCOCC2)C3=CC=C(C=C3)Cl)OC,0.6382470773540089,0.5467836257309941,0.08652977412731008
COC1=C(C=C(C=C1)CC=C)OC,0.6808313288444042,0.5116959064327485,0.1351129363449692
COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,0.46390915582058045,0.41666666666666663,0.01129363449691992
COC1=C(C=C(C=C1)OC(F)(F)F)CN[C@H]2CCCN[C@H]2C3=CC=CC=C3,0.4536652775010966,0.7441520467836257,0.07182751540041069
COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)NC(=O)/C=C/CN4CCCCC4,0.3469274651331612,0.9576023391812865,0.010266940451745381
COC1=C(C=CC(=C1)CC=C)O,0.8983823120716136,0.48684210526315785,0.18706365503080083
COC1=C(C=CC(=C1)CCC(=O)CC(=O)CCC2=CC(=C(C=C2)O)OC)O,0.9807536631675426,0.4970760233918128,0.04117043121149898
COC1=CC(=C(C=C1Cl)OC)Cl,0.4566007825315063,0.6169590643274854,0.5825462012320329
COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)C(Cl)(Cl)Cl,0.5620188206192471,0.8976608187134503,0.0072895277207392205
COC1=CC=C(C=C1)CO,0.8758534950286297,0.3157894736842105,0.9540041067761809
COC1=CC=CC(=C1OC)[C@@H](C2CCN(CC2)CCC3=CC=C(C=C3)F)O,0.43488678648145174,0.6096491228070174,0.5130390143737168
COC1=CC=CC=C1O,0.764462713509344,0.347953216374269,0.5739219712525667
COc1cc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(O)=NC3(C#N)CC3)[C@H](C)C2)ccc1C1CC1,0.6712250969868319,0.6798245614035087,0.07289527720739221
COc1ccc(C(SC[C@H](N)C(=O)O)(c2ccccc2)c2ccccc2)cc1,0.45395880264263205,0.7587719298245613,0.08521560574948667
COc1ccc(-c2cc(O)nc(=S)n2CCN)c(OC)c1,0.3421074838965014,0.381578947368421,0.7084188911704312
COC1CCC(n2nc(C)c(C(O)=N[C@@H](C)C(C)(C)C)c2NS(=O)(=O)c2ccc(C)cc2)CC1,0.3731623858921878,0.8274853801169589,0.0646817248459959
COc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3ccc(F)cc3F)C2)nc(C)c1F,0.27660779916919237,0.38011695906432746,0.04106776180698153
COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,0.48110763578455756,0.5818713450292398,0.06160164271047229
COP(=O)(C(C(Cl)(Cl)Cl)O)OC,0.7089540065997274,0.22953216374269003,0.7043121149897331
COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-],0.5818644369810411,0.5730994152046783,0.01880903490759754
COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2C1=O,0.663558316194149,0.5614035087719298,0.03870636550308009
COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2N=N1,0.7135566595292707,0.5570175438596491,0.2091375770020534
CS(=O)(=O)C1=C(C=C(C=C1)[C@@H](C[C@H]2CCC(=O)C2)C(=O)NC3=NC=CN=C3)Cl,0.4554184605412657,0.4415204678362573,0.4825462012320329
CS(=O)(=O)C1=C(C=CC(=C1)C(F)(F)F)C(=O)C2=C(ON=C2)C3CC3,0.639178731599131,0.4941520467836257,0.006724845995893224
CS(=O)(=O)C1=CC(=C(C=C1)C(=O)C2C(=O)CCCC2=O)[N+](=O)[O-],0.10313428798195316,0.26900584795321636,0.35400410677618077
N#Cc1cccnc1N1CCN(C(=O)c2cccc(Cc3nnc(O)c4ccccc34)c2)CC1,0.9610070089793682,0.5555555555555556,0.022587268993839837
N=c1nc(C(=O)NCc2cccc3cccnc23)c2ccccc2[nH]1,0.7238109005601593,0.5482456140350876,0.026694045174537988
NC1(C(O)=NCc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,0.5905740725225821,0.48099415204678364,0.21560574948665298
O=C(O)/C=C/c1ccc(C2c3ccc(O)cc3CCN2c2ccccc2)cc1,0.8284905942876716,0.8333333333333333,0.002053388090349077
OC(=NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1cnc(O)c2ccccc12,0.38854446642437057,0.6622807017543859,0.010266940451745381
Cc1ccc([N+](=O)[O-])cc1,0.6304299251519119,0.5014619883040936,0.2627310061601643
Cc1ccc(N(C)C)cc1,0.6388687783664058,0.5657894736842105,0.04618069815195073
COC(=O)c1ccc(O)cc1,0.9043142306973392,0.4415204678362573,0.06217659137577003
CC(C)c1cccc(C(C)C)c1,0.48872964234740823,0.7573099415204678,0.002433264887063656
COc1ccc([N+](=O)[O-])cc1N,0.5560355948135304,0.3698830409356725,0.334599589322382
CCC(C)(C)OC,0.5363319434220221,0.4078947368421052,0.8210472279260781
Cc1ccn2nc(S(=O)(=O)Nc3c(F)cccc3F)nc2n1,0.48338347996015946,0.39035087719298245,0.007464065708418894
O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,0.940895550831194,0.44590643274853803,0.1437371663244353
CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,0.40591216106932126,0.5979532163742689,0.08726899383983575
OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cc(Cl)cc12)C1CCCCN1,0.7118891772404827,0.706140350877193,0.31827515400410683
CCOc1nc(NC)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)OC)n1,0.2123781720823571,0.38742690058479534,0.005811088295687885
CN(C)C(=S)SC(=S)N(C)C,0.6197876402602723,0.29239766081871343,0.6340862422997948
C=CCc1ccc(O)c(OC)c1,0.8983823120716136,0.48684210526315785,0.18706365503080083
CCc1ccc(O)c(C(C)(C)C)c1,0.8958840831362268,0.7119883040935672,0.03634496919917865
Cc1ccc(N)cc1Cl,0.8243741345266986,0.4371345029239766,0.13860369609856263
Cc1ccccc1O,0.6862391884251257,0.4400584795321637,0.37987679671457913
CCOC(=O)C1CC(=O)C(C(=O)C2CC2)C(=O)C1,0.38180361331460066,0.38888888888888884,0.13039014373716634
CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,0.25610824555156936,0.5789473684210525,0.10123203285420947
CCOc1ccccc1C(N)=O,0.23491537780529792,0.3216374269005847,0.5030800821355237
C=CCc1ccc(OC)c(OC)c1,0.6808313288444042,0.5116959064327485,0.1351129363449692
c1ccc(-c2ccccc2)cc1,0.5817539133983517,0.7412280701754385,0.005718685831622177
CCCCN(CCCC)N=O,0.5437786611977717,0.5394736842105262,0.2568788501026694
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,0.46367924589322795,0.7543859649122806,0.0
Nc1nc(N)nc(-c2ccccc2)n1,0.22307037634641597,0.3538011695906433,0.34188911704312125
Cc1ccc2ncccc2c1,0.9397011051630025,0.5307017543859649,0.09342915811088298
Nc1ccc2ccccc2c1,0.6235843884072808,0.48830409356725135,0.10256673511293636
CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,0.5922401771526197,0.6096491228070174,0.0007084188911704314
